0.2981691360473633,0,record/0.png
2.2294390201568604,1,record/1.png
4.170255899429321,2,record/2.png
6.090382814407349,3,record/3.png
8.037627935409546,4,record/4.png
9.96213674545288,5,record/5.png
11.90090298652649,6,record/6.png
13.856199979782104,7,record/7.png
15.759318113327026,8,record/8.png
17.717741012573242,9,record/9.png
19.675196886062622,10,record/10.png
21.71853017807007,11,record/11.png
23.888921976089478,12,record/12.png
24.382038116455078,13,record/13.png
25.737006902694702,14,record/14.png
26.44829797744751,15,record/15.png
27.994277954101562,16,record/16.png
28.612860918045044,17,record/17.png
30.035499095916748,18,record/18.png
31.99184799194336,19,record/19.png
33.93920588493347,20,record/20.png
35.89948797225952,21,record/21.png
37.855818033218384,22,record/22.png
39.80737900733948,23,record/23.png
41.75241804122925,24,record/24.png
43.7196319103241,25,record/25.png
45.664164781570435,26,record/26.png
47.61417293548584,27,record/27.png
49.5699679851532,28,record/28.png
51.519932985305786,29,record/29.png
53.46098518371582,30,record/30.png
54.28864097595215,31,record/31.png
56.080512046813965,32,record/32.png
56.67569303512573,33,record/33.png
58.328161001205444,34,record/34.png
58.880939960479736,35,record/35.png
60.27086901664734,36,record/36.png
62.21760010719299,37,record/37.png
64.15039110183716,38,record/38.png
66.08434796333313,39,record/39.png
68.05919480323792,40,record/40.png
69.99639391899109,41,record/41.png
71.96133780479431,42,record/42.png
73.90717792510986,43,record/43.png
75.86633396148682,44,record/44.png
77.80822610855103,45,record/45.png
79.75451803207397,46,record/46.png
81.66618490219116,47,record/47.png
83.62436890602112,48,record/48.png
84.09034180641174,49,record/49.png
88.96617293357849,50,record/50.png
90.90533399581909,51,record/51.png
92.87018299102783,52,record/52.png
94.83647322654724,53,record/53.png
96.76042914390564,54,record/54.png
98.72700691223145,55,record/55.png
100.66806507110596,56,record/56.png
102.62423801422119,57,record/57.png
104.57224297523499,58,record/58.png
106.48134088516235,59,record/59.png
108.44375610351562,60,record/60.png
110.38271808624268,61,record/61.png
112.34542894363403,62,record/62.png
113.46462202072144,63,record/63.png
114.76933598518372,64,record/64.png
115.45433306694031,65,record/65.png
117.59420800209045,66,record/66.png
118.43616700172424,67,record/67.png
121.11529183387756,68,record/68.png
123.0554769039154,69,record/69.png
125.01887321472168,70,record/70.png
126.96101403236389,71,record/71.png
128.87483191490173,72,record/72.png
130.82203912734985,73,record/73.png
132.77763891220093,74,record/74.png
134.73285102844238,75,record/75.png
136.6910011768341,76,record/76.png
138.62920308113098,77,record/77.png
140.58628296852112,78,record/78.png
142.54060792922974,79,record/79.png
144.4840750694275,80,record/80.png
144.9598867893219,81,record/81.png
146.4794590473175,82,record/82.png
146.99897980690002,83,record/83.png
151.65830492973328,84,record/84.png
153.59673404693604,85,record/85.png
155.5491578578949,86,record/86.png
157.4578719139099,87,record/87.png
159.37123894691467,88,record/88.png
161.3295440673828,89,record/89.png
163.28285384178162,90,record/90.png
165.18466591835022,91,record/91.png
167.09530806541443,92,record/92.png
168.99644494056702,93,record/93.png
170.92980790138245,94,record/94.png
172.8652799129486,95,record/95.png
174.81093788146973,96,record/96.png
175.8628270626068,97,record/97.png
177.33831000328064,98,record/98.png
178.11371493339539,99,record/99.png
179.45789909362793,100,record/100.png
180.02257204055786,101,record/101.png
183.11093306541443,102,record/102.png
185.05314588546753,103,record/103.png
187.00254487991333,104,record/104.png
188.922669172287,105,record/105.png
190.8724009990692,106,record/106.png
192.84019684791565,107,record/107.png
194.7720980644226,108,record/108.png
196.6860270500183,109,record/109.png
198.63294911384583,110,record/110.png
200.54318690299988,111,record/111.png
202.45764088630676,112,record/112.png
204.4090859889984,113,record/113.png
206.41098594665527,114,record/114.png
207.00267601013184,115,record/115.png
209.87598204612732,116,record/116.png
210.78058910369873,117,record/117.png
213.35173511505127,118,record/118.png
214.21834802627563,119,record/119.png
215.82452416419983,120,record/120.png
217.78692889213562,121,record/121.png
219.73704195022583,122,record/122.png
221.68235182762146,123,record/123.png
223.6662039756775,124,record/124.png
225.62583303451538,125,record/125.png
227.57352709770203,126,record/126.png
229.5390169620514,127,record/127.png
231.4852738380432,128,record/128.png
233.60329818725586,129,record/129.png
235.55633306503296,130,record/130.png
237.52018785476685,131,record/131.png
239.46323800086975,132,record/132.png
240.23509693145752,133,record/133.png
243.46497583389282,134,record/134.png
244.32968401908875,135,record/135.png
247.1387059688568,136,record/136.png
248.0480399131775,137,record/137.png
250.69856309890747,138,record/138.png
252.6700940132141,139,record/139.png
254.61132287979126,140,record/140.png
256.55536699295044,141,record/141.png
258.5127182006836,142,record/142.png
260.5126700401306,143,record/143.png
262.4532799720764,144,record/144.png
264.4106810092926,145,record/145.png
266.3547639846802,146,record/146.png
268.2696499824524,147,record/147.png
270.23420095443726,148,record/148.png
272.4319181442261,149,record/149.png
274.3906481266022,150,record/150.png
275.6299669742584,151,record/151.png
279.07569885253906,152,record/152.png
279.5926752090454,153,record/153.png
284.4374039173126,154,record/154.png
285.1917791366577,155,record/155.png
289.66622281074524,156,record/156.png
291.6041910648346,157,record/157.png
293.51799988746643,158,record/158.png
295.42792797088623,159,record/159.png
