0.5720770359039307,0,record/0.png
0.9730219841003418,1,record/1.png
1.871269941329956,2,record/2.png
2.4454338550567627,3,record/3.png
3.6063179969787598,4,record/4.png
4.186126947402954,5,record/5.png
5.124802112579346,6,record/6.png
5.690741062164307,7,record/7.png
6.774967193603516,8,record/8.png
7.338119983673096,9,record/9.png
8.20567512512207,10,record/10.png
8.780081033706665,11,record/11.png
9.862316131591797,12,record/12.png
10.416989088058472,13,record/13.png
14.495774030685425,14,record/14.png
15.077578067779541,15,record/15.png
16.19903016090393,16,record/16.png
16.798491954803467,17,record/17.png
17.707650184631348,18,record/18.png
18.270445108413696,19,record/19.png
19.3196439743042,20,record/20.png
19.87602686882019,21,record/21.png
20.787022829055786,22,record/22.png
21.367850065231323,23,record/23.png
22.39183807373047,24,record/24.png
22.966506004333496,25,record/25.png
23.86809206008911,26,record/26.png
24.222162008285522,27,record/27.png
25.090168952941895,28,record/28.png
25.645891904830933,29,record/29.png
29.86413812637329,30,record/30.png
30.89662194252014,31,record/31.png
31.766031980514526,32,record/32.png
32.11025810241699,33,record/33.png
32.97814202308655,34,record/34.png
33.34085297584534,35,record/35.png
34.202418088912964,36,record/36.png
34.756762981414795,37,record/37.png
35.84037518501282,38,record/38.png
36.18980407714844,39,record/39.png
37.27404308319092,40,record/40.png
37.628780126571655,41,record/41.png
38.67593598365784,42,record/42.png
39.22522187232971,43,record/43.png
40.150728940963745,44,record/44.png
40.48473811149597,45,record/45.png
41.395161867141724,46,record/46.png
41.74440622329712,47,record/47.png
42.61065888404846,48,record/48.png
42.96049404144287,49,record/49.png
43.82444500923157,50,record/50.png
44.1750271320343,51,record/51.png
45.08590292930603,52,record/52.png
45.65707802772522,53,record/53.png
